hs_code,chapter,heading,description,unit,cd,rd,sd,vat,ait,at,tti_published
0810.60.10,08,0810,DURIANS WRAPPED/CANNED Upto 2.5kg,,25.0,20.0,30.0,15.0,5.0,0.0,121.78
0810.60.90,08,0810,"DURIANS , NES",,25.0,20.0,30.0,15.0,5.0,0.0,121.78
0810.70.10,08,0810,Persimmons wrapped/canned upto 2.5 Kg,,25.0,20.0,30.0,15.0,5.0,0.0,121.78
0810.70.90,08,0810,"Other persimmons, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,20.0,30.0,15.0,5.0,0.0,121.78
0810.90.10,08,0810,"Other Fruit, Fresh, Nes,Wrapped/Canned Upto 2.5KG",,25.0,20.0,30.0,15.0,5.0,0.0,121.78
0810.90.90,08,0810,"Other Fruit, Fresh, Nes,(Excl. Wrapped/Canned Upto 2.5kg)",,25.0,20.0,30.0,15.0,5.0,0.0,121.78
0811.10.00,08,0811,"Fruit and nut, uncooked or cooked.... frozen ..sweetening matter, Strawberries",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0811.20.00,08,0811,"Raspberries, blackberries, mulberries, loganberries, b/w or red...gooseberries",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0811.90.00,08,0811,"Other fruit and nuts, frozen, nes",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0812.10.00,08,0812,"Cherries, Provisionally Preserved, Not For Immediate Consumption",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0812.90.00,08,0812,"Fruit And Nuts,Nes,Provisionally Preserved, Not For Immediate Consumption",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.10.10,08,0813,"Dried Apricots,Wrapped/Canned Upto 2.5KG",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.10.90,08,0813,"Dried Apricots, NES",,25.0,20.0,0.0,0.0,5.0,0.0,50.0
0813.20.10,08,0813,"Dried Prunes,Wrapped/Canned Upto 2.5KG",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.20.90,08,0813,"Dried Prunes,NES",,25.0,20.0,0.0,0.0,5.0,0.0,50.0
0813.30.10,08,0813,"Dried Apples, Wrapped/Canned Upto 2.5KG",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.30.90,08,0813,"Dried Apples, NES",,25.0,20.0,0.0,0.0,5.0,0.0,50.0
0813.40.10,08,0813,"Other Dried Fruit, Nes, Wrapped/Canned Upto 2.5KG",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.40.90,08,0813,"Other Dried Fruit, Nes, (Excl. Wrapped/Canned Upto 2.5KG)",,25.0,20.0,0.0,0.0,5.0,0.0,50.0
0813.50.11,08,0813,"Mix. Of Dried Fruit&Nuts,Having The Essen.Charac.Of Betnut,Wra./Can.Upto 2.5KG",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.50.19,08,0813,"Mix. Of Dried Fruit And Nuts,Having The Essential... ,NES",,25.0,20.0,0.0,0.0,5.0,0.0,50.0
0813.50.91,08,0813,"Mixtures Of Dried Fruit And Nuts, Nes, Wrapped/Canned Upto 2.5KG",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0813.50.99,08,0813,"Mixtures Of Dried Fruit And Nuts, Nes, (Excl. Wrapped/Canned Upto 2.5KG)",,25.0,20.0,0.0,0.0,5.0,0.0,50.0
0814.00.00,08,0814,"Peel Of Citrus Fruit Or Melons, Fresh,Frozen, Dried...Etc.",,25.0,20.0,0.0,15.0,5.0,7.5,82.63
0901.11.10,09,0901,"Coffee, Not Roasted Or Decaffeinated",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0901.11.90,09,0901,"Coffee, Not Roasted Or Decaffeinated",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0901.12.10,09,0901,"Decaffeinated coffee, not roasted,wrapped/cann upto 2.5 KG",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0901.12.90,09,0901,"Decaffeinated coffee, not roasted, Excl warpped/canned",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0901.21.10,09,0901,"Roasted coffee, not decaffeinated,wrapp/cann upto 2.5kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0901.21.90,09,0901,"Roasted coffee, not decaffeinated,Excl wrapped canned",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0901.22.10,09,0901,"Roasted, decaffeinated coffee Wrapped/canned upto 2.5 kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0901.22.90,09,0901,"Roasted, decaffeinated coffee excl. Wrapped/canned upto 2.5 kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0901.90.10,09,0901,"Coffee husks and skins,coffee substitutes containing coffee Wrapped/canned upto 2.5 k",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0901.90.90,09,0901,"Coffee husks and skins,coffee substi contain coffee excl. Wrapped/canned upto 2.5 k",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0902.10.00,09,0902,"Green Tea,Whether Or Not Flavoured, In Immediate Packings <=3 Kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0902.20.00,09,0902,"Green Tea,Whether Or Not Flavoured, Nes",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0902.30.00,09,0902,"Black Tea Fermented/Partly Fermented,Flavoured Or Not,In Packings Of <=3kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0902.40.00,09,0902,"Black Tea Fermented/Partly Fermented,Flavoured Or Not,In Packings Of >3kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0903.00.00,09,0903,Mate,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0904.11.10,09,0904,"Pepper,Neither Crushed Nor Ground, Wrapped/Canned upto 2.5 kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0904.11.90,09,0904,"Pepper, Neither Crushed Nor Ground, Nes",,25.0,3.0,20.0,0.0,5.0,0.0,58.6
0904.12.00,09,0904,"Pepper, Crushed Or Ground",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0904.22.10,09,0904,"Fruits of the genus Capsicum ...,: crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0904.22.90,09,0904,"Fruits of the genus Capsicum...,: crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0905.10.10,09,0905,"Vanilla, Neither crushed or ground, Wrapped/canned upto 2.5 Kg",,15.0,3.0,0.0,15.0,5.0,7.5,49.55
0905.10.90,09,0905,"Vanilla, Neither crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,15.0,3.0,0.0,0.0,5.0,0.0,23.0
0905.20.10,09,0905,"Vanilla, crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0905.20.90,09,0905,"Vanilla, crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0906.11.10,09,0906,"Neither crushed nor ground:Cinnamon (Cinnamomum zeylanicum Blume), Wr./Can.upt",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0906.11.90,09,0906,"Neither crushed nor ground:Cinnamon (Cinnamo. Zeylan. Blume), Excl. Wr./Can.up",,25.0,3.0,20.0,0.0,5.0,0.0,58.6
0906.19.10,09,0906,"Cinnamon and cinnamon-tree flowers., NES Wrapped/canned upto 2.5 kg",,25.0,0.0,20.0,15.0,5.0,7.5,88.75
0906.19.90,09,0906,"Cinnamon and cinnamon-tree flowers., NES Excl. Wrapped/canned upto 2.5 kg",,25.0,0.0,20.0,0.0,5.0,0.0,55.0
0906.20.00,09,0906,"Cinnamon And Cinnamon-Tree Flowers, Crushed Or Ground",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0907.10.10,09,0907,"Cloves (whole fruit, cloves and stems), Neither Crushed or ground, Wrapped/canned upto2",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0907.20.10,09,0907,"Cloves (whole fruit, cloves and stems), Crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0908.11.10,09,0908,"Nutmeg :Neither Crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0908.11.90,09,0908,"Nutmeg :Neither Crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0908.12.10,09,0908,"Nutmeg : Crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0908.12.90,09,0908,"Nutmeg : Crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0908.21.10,09,0908,"Mace : Neither Crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0908.21.90,09,0908,"Mace : Neither Crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0908.22.10,09,0908,"Mace : Crushed or ground, Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0908.22.90,09,0908,"Mace : Crushed or ground, EXCL. Wrapped/canned upto 2.5 Kg",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0908.31.10,09,0908,Cardamoms :Neither Crushed or ground. Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0908.31.90,09,0908,Cardamoms :Neither Crushed or ground. EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,0.0,5.0,0.0,58.6
0908.32.10,09,0908,Cardamoms : Crushed or ground. Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0908.32.90,09,0908,Cardamoms : Crushed or ground. EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,0.0,5.0,0.0,58.6
0909.21.10,09,0909,Seeds of coriander : Neither crushed or ground Wrapped/canned upto 2.5 Kg,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0909.21.90,09,0909,Seeds of coriander : Neither crushed or ground EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0909.22.10,09,0909,Seeds of coriander : Crushed or ground Wrapped/canned upto 2.5 Kg,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0909.22.90,09,0909,Seeds of coriander : Crushed or ground EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0909.31.10,09,0909,Seeds of Cumin : Neither crushed or ground Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0909.31.90,09,0909,Seeds of Cumin : Neither crushed or ground EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,0.0,5.0,0.0,58.6
0909.32.10,09,0909,Seeds of Cumin : Crushed or ground Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,15.0,5.0,7.5,93.16
0909.32.90,09,0909,Seeds of Cumin : Crushed or ground EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,20.0,0.0,5.0,0.0,58.6
0909.61.10,09,0909,"Seeds of anise, badian, caraway or fennel; juniper berries : Neither crushed or ground W",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0909.61.90,09,0909,"Seeds of anise, badian, caraway...; juniper berries : Neither crushed or ground EXCL. Wr",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0909.62.10,09,0909,"Seeds of anise, badian, caraway or fennel; juniper berries : Crushed or ground Wr./can u",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0909.62.90,09,0909,"Seeds of anise, badian, caraway...; juniper berries : Crushed or ground EXCL. Wr./can up",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0910.11.10,09,0910,Ginger : Neither Crushed or ground Wrapped/canned upto 2.5 Kg,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
0910.11.90,09,0910,Ginger : Neither Crushed or ground EXCL. Wrapped/canned upto 2.5 Kg,,5.0,0.0,0.0,0.0,5.0,0.0,10.0
0910.12.10,09,0910,Ginger : Crushed or ground Wrapped/canned upto 2.5 Kg,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0910.12.90,09,0910,Ginger : Crushed or ground EXCL. Wrapped/canned upto 2.5 Kg,,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0910.20.10,09,0910,"Saffron, Wrapped/Canned upto 2.5 kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0910.20.90,09,0910,"Saffron, Nes",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
0910.30.10,09,0910,"Turmeric(Curcuma), Wrapped/Canned upto 2.5 kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
0910.30.90,09,0910,"Turmeric(Curcuma), Nes",,5.0,0.0,0.0,0.0,5.0,0.0,10.0
0910.91.10,09,0910,MIXTURES REFFERED TO IN NOTE 1(B) TO THIS CHAP WRAP/CAN UPTO 2.5 KG,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0910.91.90,09,0910,Other,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0910.99.10,09,0910,"Other Spices, Nes, Wrapped/Canned upto 2.5 kg",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
0910.99.90,09,0910,"Other Spices, Nes, (Excl. Wrapped/Canned upto 2.5 kg)",,25.0,3.0,0.0,0.0,5.0,0.0,33.0
1001.11.10,10,1001,"Durum wheat Seed, Wrapped/canned upto 2.5 Kg",,5.0,0.0,0.0,0.0,2.0,7.5,14.88
1001.11.90,10,1001,"Durum wheat Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1001.19.10,10,1001,"Durum wheat, Other than Seed, Wrapped/canned upto 2.5 Kg",,5.0,0.0,0.0,15.0,2.0,7.5,30.63
1001.19.90,10,1001,"Durum wheat, Other than Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1001.91.10,10,1001,"Other Seed, Wrapped/canned upto 2.5 Kg",,5.0,0.0,0.0,0.0,5.0,7.5,17.88
1001.91.90,10,1001,"Other Seed, EXCL, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1001.99.10,10,1001,"Other Seed, NES, Wrapped/canned upto 2.5 Kg",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1001.99.90,10,1001,"Other Seed, NES, EXCL, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1002.10.10,10,1002,"Rye Seed, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1002.10.90,10,1002,"Rye Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1002.90.10,10,1002,"Rye other than Seed, NES, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1002.90.90,10,1002,"Rye other than, NES, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1003.10.10,10,1003,Barley Seed Wrapped/canned upto 2.5 Kg,,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1003.10.90,10,1003,Barley Seed EXCL. Wrapped/canned upto 2.5 Kg,,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1003.90.10,10,1003,Barley other than Seed Wrapped/canned upto 2.5 Kg,,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1003.90.90,10,1003,Barley other than Seed EXCL. Wrapped/canned upto 2.5 Kg,,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1004.10.10,10,1004,"Oats Seed, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1004.10.90,10,1004,"Oats Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1004.90.10,10,1004,"Oats other than Seed, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1004.90.90,10,1004,"Oats other than Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1005.10.10,10,1005,"Maize Seed, wrapped/canned upto 2.5 kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1005.10.90,10,1005,"Maize Seed, Excl. wrapped/canned upto 2.5 kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1005.90.10,10,1005,"Other Maize, wrapped/canned upto 2.5 kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1005.90.90,10,1005,"Other Maize, Excluding wrapped/canned upto 2.5 kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1006.10.10,10,1006,Rice in the husk (paddy or rough) wrapped/canned upto 2.5 kg,,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1006.10.90,10,1006,Rice in the husk (paddy or rough) Excl. wrapped/canned upto 2.5 kg,,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1006.20.00,10,1006,Husked (Brown) Rice,,25.0,25.0,0.0,0.0,5.0,7.5,66.25
1006.30.11,10,1006,Semi-Milled Or Wholly Milled Rice,,25.0,25.0,0.0,15.0,5.0,7.5,88.75
1006.30.19,10,1006,Semi-Milled Or Wholly Milled Rice,,25.0,25.0,0.0,15.0,5.0,7.5,88.75
1006.30.91,10,1006,Semi-Milled Or Wholly Milled Rice,,25.0,25.0,0.0,15.0,5.0,7.5,88.75
1006.30.99,10,1006,Semi-Milled Or Wholly Milled Rice,,25.0,25.0,0.0,0.0,2.0,7.5,63.25
1006.40.00,10,1006,Broken Rice,,25.0,25.0,0.0,0.0,5.0,7.5,66.25
1007.10.10,10,1007,"Grain sorghum Seed, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1007.10.90,10,1007,"Grain sorghum Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1007.90.10,10,1007,"Grain sorghum other than Seed, Wrapped/canned upto 2.5 Kg",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1007.90.90,10,1007,"Grain sorghum other than Seed, EXCL. Wrapped/canned upto 2.5 Kg",,5.0,0.0,0.0,0.0,5.0,0.0,10.0
1008.10.10,10,1008,"Buckwheat, Wrapped/Canned upto 2.5 kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.10.90,10,1008,"Buckwheat, Nes",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.21.10,10,1008,"Millet Seed, Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,7.5,23.25
1008.21.90,10,1008,"Millet Seed, EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.29.10,10,1008,"Millet other than Seed, Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.29.90,10,1008,"Millet other than Seed, EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.30.10,10,1008,"Canary Seed, Wrapped/Canned upto 2.5 kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.30.90,10,1008,"Canary Seeds,excl. wrapped/canned",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.40.10,10,1008,Fonio (Digitaria spp) Wrapped/canned upto 2.5 Kg,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.40.90,10,1008,"Other Fonio (Digitaria spp), EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.50.10,10,1008,Quinoa (Chenopodium quinoa) Wrapped/canned upto 2.5 Kg,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.50.90,10,1008,"Other quinoa (Chenopodium quinoa), EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.60.10,10,1008,Triticale wrapped/canned upto 2.5 Kg,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.60.90,10,1008,"Other Triticale, EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1008.90.10,10,1008,"Other Cereal, Wrapped/Canned upto 2.5 kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1008.90.90,10,1008,"Other Cereal, Nes",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1101.00.10,11,1101,"Wheat Or Meslin Flour, wrapped/canned upto 2.5 kg",,10.0,0.0,0.0,0.0,5.0,7.5,23.25
1101.00.90,11,1101,"Wheat Or Meslin Flour, Excl. wrapped/canned upto 2.5 kg",,10.0,0.0,0.0,0.0,5.0,7.5,23.25
1102.20.00,11,1102,Maize (Corn) Flour,,15.0,10.0,0.0,15.0,5.0,7.5,58.13
1102.90.00,11,1102,"Other Flour Than Of Rye,Maize & Rice Flour",,15.0,10.0,0.0,15.0,5.0,7.5,58.13
1103.11.00,11,1103,Groats And Meal Of Wheat,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1103.13.00,11,1103,Groats And Meal Of Maize (Corn),,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1103.19.00,11,1103,"Groats And Meal Of Other Cereals, Nes",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1103.20.00,11,1103,PELLETS,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1104.12.10,11,1104,Rolled or flaked grains of oats (Wrapped/canned upto 2.5 kg.),,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1104.12.90,11,1104,Rolled or flaked grains of oats in bulk,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1104.19.10,11,1104,"Rolled or flaked grains of other cereals, nes Wrapped/canned upto 2.5 kg.",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1104.19.90,11,1104,"Rolled or flaked grains of other cereals, nes excl. Wrapped/canned upto 2.5 kg.",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1104.22.10,11,1104,"Other worked grains of oats, nes Wrapped/canned upto 2.5 kg.",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1104.22.90,11,1104,"Other worked grains of oats, nes excl. Wrapped/canned upto 2.5 kg.",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1104.23.10,11,1104,"Other worked grains of maize (corn), nes Wrapped/canned upto 2.5 kg.",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1104.23.90,11,1104,"Other worked grains of maize (corn), nes excl. Wrapped/canned upto 2.5 kg.",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1104.29.10,11,1104,"Other worked grains of other cereals, nes Wrapped/canned upto 2.5 k",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1104.29.90,11,1104,"Other worked grains of other cereals, nes excl. Wrapped/canned upto 2.5 k",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1104.30.10,11,1104,"Cereal germ, whole, rolled, flaked or ground Wrapped/canned upto 2.5 kg.",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1104.30.90,11,1104,"Cereal germ, whole, rolled, flaked or ground excl. Wrapped/canned upto 2.5 kg.",,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1105.10.00,11,1105,"Potato Flour, Meal And Powder.",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1105.20.00,11,1105,"Potato Flakes, Granules And Pellets",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1106.10.00,11,1106,"Flour,Meal & Powder Of The Dried Leguminous Vegetables Of Heading No0 0173",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1106.20.00,11,1106,"Flour, Meal And Powder Of Sago Or Of Roots Or Tubers Of 0714",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1106.30.00,11,1106,"Flour, Meal And Powder Of Products Of Chapter 8",,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1107.10.00,11,1107,Malt Not Roasted,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1107.20.00,11,1107,Roasted Malt,,25.0,3.0,0.0,15.0,5.0,7.5,61.8
1108.11.00,11,1108,Wheat Starch,,15.0,10.0,0.0,15.0,5.0,7.5,58.13
1108.12.00,11,1108,Maize (Corn) Starch,,15.0,20.0,0.0,15.0,5.0,7.5,70.38
1108.13.00,11,1108,Potato Starch,,15.0,10.0,0.0,15.0,5.0,7.5,58.13
1108.14.00,11,1108,Manioc (Cassava) Starch,,15.0,20.0,0.0,15.0,5.0,7.5,70.38
1108.19.00,11,1108,"Other Starches, Nes",,15.0,10.0,0.0,15.0,5.0,7.5,58.13
1108.20.00,11,1108,Inulin,,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1109.00.00,11,1109,"Wheat Gluten, Wheather Or Not Dried",,15.0,3.0,0.0,15.0,5.0,7.5,49.55
1201.10.10,12,1201,"Soya beans, whether or not broken Seed, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1201.10.90,12,1201,"Soya beans, whether or not broken Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1201.90.10,12,1201,"Soya beans, whether or not broken other than Seed, Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1201.90.90,12,1201,"Soya beans, whether or not broken other than Seed, EXCL. Wrapped/canned upto 2.5 Kg",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1202.30.10,12,1202,"Ground-nuts, Seed Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1202.30.90,12,1202,"Ground-nuts, Seed EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1202.42.10,12,1202,"Other Ground-nuts, Shelled whether or not broken Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,15.0,5.0,7.5,39.75
1202.42.90,12,1202,"Other Ground-nuts, Shelled whether or not broken EXCL. Wrapped/canned upto 2.5 Kg",,10.0,0.0,0.0,0.0,5.0,0.0,15.0
1203.00.00,12,1203,Copra,,5.0,0.0,0.0,15.0,5.0,7.5,33.63
1204.00.10,12,1204,"Linseed Whether Or Not Broken, Wrapped/Canned upto 2.5 kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1204.00.90,12,1204,"Linseed Whether Or Not Broken, Nes",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1205.10.10,12,1205,"LOW ERUCIC ACID RAPE OR COLZA SEEDS, WRAPPED/CANNED upto 2.5 kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1205.10.90,12,1205,"LOW ERUCIC ACID RAPE OR COLZA SEEDS, Nes",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1205.90.10,12,1205,"OTHER THAN LOW ERUCIC ACID RAPE OR COLZA SEEDS, WRAPPED/CANNED upto 2.5 kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1205.90.90,12,1205,"OTHER THAN LOW ERUCIC ACID RAPE OR COLZA SEEDS, Nes",,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1206.00.10,12,1206,"Sunflower Seeds, Whether Or Not Broken, Wrapped/Canned upto 2.5 kg",,0.0,0.0,0.0,15.0,5.0,7.5,27.5
1206.00.90,12,1206,"Sunflower Seeds, Whether Or Not Broken, Nes",,0.0,0.0,0.0,0.0,2.0,0.0,2.0
